total_reward,mean_reward
967.1881170836048,0.986926650085311
984.8193409598332,0.9867929268134601
1055.1375808911366,0.9644767649827575
901.343264068879,0.9937632459414322
841.8285408779072,0.9927223359409284
976.0957525779769,0.9889521302715065
900.7071276548004,0.9822324183803712
802.9259865615866,0.9839779247078266
806.2068340543123,0.9904260860618087
895.7669142811096,0.9952965714234552
826.5868872128663,0.9840320085867456
843.874861366573,0.9951354497247323
869.2567228405919,0.9911707215970261
986.4454877006847,0.9680524903834001
988.223391213716,0.904138509802119
933.7218515040627,0.9244770806970918
925.5465836403091,0.9641110246253219
956.7584556856198,0.9792819403128145
834.5388778739531,0.9970595912472557
875.2874137288968,0.9834690041897717
945.2312190381815,0.9567117601601027
1019.9517157828476,0.9816667139392181
976.575979267321,0.985444984124441
907.2287717316173,0.945029970553768
810.812169165454,0.9828026292914593
911.8134981090011,0.8610136903767716
790.4076667965287,0.9734084566459713
863.477549040678,0.9551742799122545
1021.5648023587783,0.9785103470869524
950.1601626194812,0.9918164536737799
904.2385212494029,0.9893200451306378
802.324002323623,0.9905234596587937
988.9438741550646,0.9919196330542273
861.2105632764546,0.9944694726056058
1071.9503243301067,0.9861548521896106
1034.0034224746987,0.9885309966297311
1078.9407757427966,0.9853340417742436
844.3931498807108,0.9945737925567854
1057.4460165775215,0.9836707130953688
917.8897817998577,0.9923132776214678
990.696332328612,0.9857674948543403
836.9622637183431,0.9869838015546499
881.1874869985887,0.9878783486531264
798.2730089981121,0.9928768768633235
943.1329896761267,0.9875738111791903
1048.9701539783064,0.9849485013880811
921.4917306757523,0.9639034839704521
794.9876077432157,0.986336982311682
1015.9092399977758,0.9787179576086472
854.5536421959922,0.9845088043732629
922.4494609677483,0.992948827737081
992.6134848680686,0.9896445512144253
832.9893554023703,0.9904748577911656
848.757120785752,0.9915386925067197
869.9972643072236,0.9954202108778303
826.7524053982605,0.991309838607027
1055.8051974300774,0.9821443697023976
805.8971042095652,0.9937078966825712
1055.5111040255435,0.9755185804302621
815.8415309506541,0.9853158586360558
907.4018467914223,0.9927810139949915
1059.351671456951,0.9736688156773446
959.1647353217342,0.9939530935976519
867.6840898000078,0.9882506717539952
862.8346595851722,0.9894892885151058
803.2037958576207,0.989167236277858
895.5921819632832,0.9906993163310656
911.1383160453029,0.9903677348318509
979.3328109837548,0.9443903673903132
813.455857973528,0.9920193389921074
871.3311045923067,0.9834436846414297
821.8317107084885,0.9760471623616253
857.0407624547872,0.9673146303101436
968.2544863396404,0.9567732078454945
930.6685536467594,0.8888906911621388
931.3301945003806,0.9793167134599164
901.2355424827351,0.988196866757385
801.0615300305567,0.9938728660428743
1057.5806562758773,0.9847119704617108
979.9125597495067,0.9928192094726512
818.864333041423,0.9925628279289976
897.6661226987906,0.9918962681754592
912.6787200112803,0.9920420869687829
955.5924394178999,0.9517852982249999
910.7723988352387,0.9438055946479158
905.0376845827798,0.9648589387876118
793.9257780218161,0.9693843443489818
930.571830740516,0.9583643982909537
949.6397443499764,0.9749894705851914
868.6450052448015,0.9848582825904779
808.9903351894318,0.9962935162431426
864.1293283846586,0.9943950844472481
925.4872410074236,0.9898259262111482
902.3575526585407,0.9786958271784607
1084.3513309387408,0.9929957243028762
1056.044962320563,0.9897328606565726
974.3864878113698,0.9922469325981362
903.3380233588123,0.9872546703374998
815.5195118397633,0.9981878969886944
830.2773106659151,0.9919681131014518
