total_reward,mean_reward
966.3028413941994,0.9860233075451014
978.4534879931068,0.9804143166263596
1065.7764392283923,0.9742014983806145
888.7780385215957,0.9799096345331816
829.268213969071,0.9779106296805082
970.4711788203488,0.9832534739821163
900.201610640368,0.9816811457364973
804.3354194038096,0.985705170838002
803.560427400474,0.9871749722364546
883.9290580932636,0.982143397881404
809.5188541222471,0.9637129215741037
838.9967819250501,0.9893829975531251
865.8017527142065,0.9872311889557657
1002.9045810112405,0.9842046918657904
1030.0848473217393,0.9424381036795418
969.5351248772624,0.9599357672052103
945.3928253324698,0.984784193054656
959.6538270994247,0.9822454729779168
827.9781972440128,0.9892212631350212
875.3660072579469,0.983557311525783
964.5954012749698,0.9763111348936941
1020.3970873227145,0.9820953679718137
969.9764189295461,0.9787854883244662
931.250031041622,0.9700521156683563
805.2969884989907,0.9761175618169584
970.5460313627293,0.9164740617211797
781.0461579786859,0.9618795048998594
842.4973743128367,0.9319661220274742
1021.7271601774561,0.9786658622389426
944.4373876386021,0.9858427845914427
900.2370084946206,0.9849420224229984
796.2564791540765,0.9830326903136747
981.4244140551519,0.9843775466952377
856.1890041652795,0.9886709055026321
1063.7586249657777,0.9786187902169068
1033.2061235642914,0.9877687605777165
1068.6806063432762,0.9759640240577865
841.2575425666239,0.9908804977227608
1053.3625811888514,0.9798721685477688
917.907276377632,0.9923321906785211
985.5105564192747,0.980607518825149
831.2148924724061,0.9802062411231204
870.7106713910354,0.9761330396760486
791.0644312889533,0.9839109841902405
943.0569543624284,0.9874941930496632
1042.5833423359747,0.97895149515115
935.2867706853465,0.9783334421394838
789.5678674879688,0.9796127388188198
1013.8186769884121,0.9767039277345011
846.4242456636415,0.9751431401654856
911.5988412931855,0.9812689357300167
984.6547641070384,0.9817096352014342
829.913493286411,0.9868174712085743
847.7193358455826,0.9903263269224095
863.3899280484193,0.9878603295748505
824.8420483882592,0.9890192426717735
1048.4516428233242,0.9753038537891388
801.2413667118524,0.9879671599406318
1057.7836452953811,0.9776188958367663
815.3631011171942,0.9847380448275292
904.9938118781884,0.9901464024925475
1054.9027317781834,0.9695797167078891
958.0049330178442,0.9927512259252271
865.6491887525224,0.9859330168024173
851.2653788015671,0.9762217646806962
801.4849207648618,0.987050395030618
891.499880278513,0.9861724339364082
903.4156354675526,0.9819735168125572
986.3263565761916,0.9511343843550546
813.0618318857171,0.9915388193728257
865.317866285956,0.976656733957061
817.1725319726233,0.9705136959294814
851.1243661596579,0.96063698212151
950.8386399420611,0.9395638734605347
931.6044795759958,0.8897846032244469
930.4356209624071,0.9783760472790821
897.3830427295874,0.983972634571916
795.6752540099328,0.9871901414515295
1056.2334317496086,0.9834575714614605
975.1686751197508,0.9880128420666168
816.2074817440011,0.9893424021139408
893.7978344115686,0.9876219164768714
911.0711216749982,0.9902946974728241
948.2964478603744,0.9445183743629227
898.9197372789281,0.9315230438123607
909.8367159866302,0.9699751769580279
786.7346832678093,0.960604008874004
916.1773577957454,0.9435400183272352
941.5661851544237,0.9667003954357533
856.0587601924663,0.9705881634835218
803.337298365786,0.9893316482337265
859.8410107148138,0.9894603115245268
925.3783164639287,0.9897094293731858
900.0675480383443,0.9762120911478789
1063.2924332358161,0.9737110194467181
1036.3551866402636,0.9712794626431711
966.826594014187,0.9845484664095591
903.4414989534089,0.9873677584190261
808.8298363293653,0.9899997996687459
823.9864570397531,0.984452158948331
