total_reward,mean_reward
964.1130739267664,0.98378885094568
987.0953896315352,0.9890735367049451
1075.2860931651785,0.9828940522533625
897.6786180546824,0.9897228423976653
837.9746592056524,0.988177664157609
982.033795095638,0.9949683840887923
906.2475297409907,0.9882742963369582
809.9410222105566,0.9925747821207802
810.3607648911213,0.9955291951979378
895.1391106987844,0.9945990118875382
832.0105003312896,0.9904886908705828
842.3756041667532,0.9933674577438127
871.4117816121309,0.9936280292042542
1004.7748411237721,0.9860400796111601
1037.6982622362598,0.9494037165931013
974.4935001029054,0.964845049606837
948.7818244381715,0.9883144004564286
965.6193343948022,0.9883514169854679
834.4218758750901,0.9969198039128914
877.2029137749678,0.9856212514325481
973.998606636507,0.9858285492272338
1001.7645446571038,0.9641622181492818
976.6132500312872,0.9854825933716319
947.7010612179464,0.9871886054353608
813.4054674654952,0.9859460211702973
992.7677443102211,0.9374577377811342
790.0145885940433,0.9729243701897085
849.7845363149897,0.9400271419413603
1025.5990249208971,0.982374544943388
949.4617092265951,0.9910873791509344
904.3403163838905,0.9894314183631187
804.1780033736107,0.9928123498439639
988.6937176760955,0.9916687238476384
861.2749349255802,0.9945438047639494
1074.2564785888321,0.9882764292445557
1031.3774427068565,0.9860204997197481
1080.2099819106688,0.9864931341649944
844.3259777081319,0.9944946733900257
1052.7142815176257,0.9792690990861634
919.60792031384,0.9941707246636109
993.1445134828675,0.9882034960028533
836.810477590439,0.9868048084792912
880.203277574836,0.9867749748596816
795.2682383366769,0.9891395999212399
948.1157738673833,0.9927913862485689
1054.4746414214376,0.9901170341985329
942.3564427858446,0.9857284966379127
796.2214824163611,0.9878678441890337
1018.1834769965194,0.980908937376223
855.5488809496402,0.9856553927991246
923.0018815247711,0.9935434677338763
991.5758473515097,0.9886100172996108
833.4475677702987,0.9910197000835895
850.311379326841,0.9933544151014497
866.3636221608062,0.9912627255844465
827.1060180795837,0.9917338346277982
1054.1625557292325,0.9806163309109139
806.1649930219342,0.9940382158100298
1039.833487214769,0.9610291009378642
817.160788200383,0.9869091644932162
905.2603078296006,0.9904379735553617
1069.298166551946,0.9828108148455386
958.5376074993204,0.9933032202065497
866.8111617868004,0.9872564485043285
859.9832730695382,0.9862193498503878
805.8215769039153,0.9923911045614721
892.1056744094012,0.9868425601873907
909.9026975661716,0.9890246712675778
956.6560769769267,0.9225227357540277
808.8138851952442,0.9863583965795661
852.3031649983908,0.9619674548514568
823.316385248599,0.9778104337869347
860.6557633547737,0.9713947667661104
972.8203087508807,0.9612848900700403
949.8574482995045,0.9072181932182469
926.6122532637171,0.9743556816653176
902.5958354303352,0.9896884160420343
800.8075991238054,0.9935578152900811
1056.3591456183208,0.9835746234807456
980.9118075837645,0.9938316186259012
817.2102673562086,0.9905578998257074
896.7671377739819,0.9909029146673832
906.3588896433687,0.9851727061340964
955.6047866821766,0.9517975962969887
909.2673721633349,0.9422459815164093
905.9574827856433,0.9658395338866133
785.9344457060361,0.9596269178339879
930.5294789343964,0.9583207816008201
940.3941433453697,0.965497067089702
862.7755193377473,0.9782035366641125
806.8141319604686,0.9936134630055031
859.0085962230539,0.9885024122244579
924.460864136363,0.9887281969372866
905.0984018094305,0.98166854860025
1067.8423957910022,0.9778776518232621
1050.1317802019548,0.9841909842567524
968.7094303879078,0.9864658150589692
907.9587447820845,0.9923046391061033
813.2542392830364,0.9954152255606321
826.6670174931238,0.9876547401351539
