total_reward,mean_reward
965.6894607743236,0.9853974089533915
984.2244124114206,0.9861968060234676
1079.1152444125628,0.9863941905050848
898.9133528650538,0.9910841817696293
836.5359284720507,0.9864810477264749
980.0103266187165,0.9929182640513845
906.6641366860598,0.9887286114351798
810.5963791991365,0.9933779156852164
808.7226005535132,0.9935167082966992
894.1439497842566,0.9934932775380629
829.6954507778826,0.9877326794974792
842.0755223087816,0.9930135876282802
871.4965246897626,0.993724657570995
1004.1321502411021,0.9854093721698745
1032.3889318733222,0.9445461407807156
969.8038916766593,0.9602018729471874
949.5991672134817,0.9891657991807101
962.6156173911445,0.9852769881178551
833.2253631862934,0.9954902785977221
881.964809558013,0.990971696132599
978.5991130567027,0.9904849322436262
1020.5599173053663,0.9822520859531918
976.2917496028019,0.9851581731612532
929.9313386325782,0.968678477742269
813.4727854664975,0.9860276187472697
927.1723708557574,0.8755168752179012
784.4295106647828,0.9660461953999788
854.1853731748032,0.9448953243084106
1026.1401730949044,0.9828928861062303
951.0469982994075,0.9927421694148304
